title,rating,movieId,userId,# of ratings
Lagaan: Once Upon a Time in India (2001),4.166666666666667,6776.0,491.6666666666667,3
Laggies (2014),5.0,114265.0,598.0,1
"Lake House, The (2006)",3.1,45668.0,375.7,10
Lake Placid (1999),2.6666666666666665,2713.0,300.4166666666667,12
Lakeview Terrace (2008),3.0,61705.0,253.0,2
Lamerica (1994),5.0,53.0,344.0,2
Lammbock (2001),4.5,7843.0,18.0,1
Land Before Time III: The Time of the Great Giving (1995),2.1666666666666665,888.0,155.33333333333334,3
"Land Before Time, The (1988)",3.3333333333333335,4519.0,369.3333333333333,9
"Land That Time Forgot, The (1975)",1.5,69453.0,481.0,2
Land and Freedom (Tierra y libertad) (1995),4.0,632.0,606.0,1
Land of Plenty (Angst and Alienation in America) (2004),3.5,48214.0,606.0,1
Land of the Dead (2005),3.125,33834.0,380.25,4
Land of the Lost (2009),3.2142857142857144,69278.0,348.2857142857143,7
"Langoliers, The (1995)",3.0,26887.0,298.0,1
Lantana (2001),3.8333333333333335,4978.0,384.8333333333333,6
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.0625,6350.0,327.2916666666667,24
Lara Croft Tomb Raider: The Cradle of Life (2003),2.6470588235294117,6564.0,295.47058823529414,17
Lara Croft: Tomb Raider (2001),2.9,4367.0,327.35,40
Larger Than Life (1996),2.8,813.0,305.0,5
Larry Crowne (2011),2.75,87522.0,445.5,2
Larry David: Curb Your Enthusiasm (1999),5.0,136469.0,424.0,1
Lars and the Real Girl (2007),3.5625,55280.0,321.25,8
Lassie (1994),3.0,484.0,219.0,2
Last Action Hero (1993),2.9339622641509435,485.0,311.811320754717,53
"Last Airbender, The (2010)",1.9166666666666667,78893.0,409.0,6
"Last Boy Scout, The (1991)",3.5,7007.0,419.375,8
"Last Castle, The (2001)",2.8125,4866.0,381.375,8
Last Dance (1996),3.0,726.0,84.0,1
Last Days (2005),3.0,34326.0,360.5,2
"Last Days of Disco, The (1998)",4.5,1836.0,391.0,3
"Last Days, The (1998)",4.0,2494.0,382.0,2
"Last Detail, The (1973)",4.25,3200.0,356.625,8
"Last Dragon, The (1985)",2.6666666666666665,4442.0,401.0,3
"Last Emperor, The (1987)",3.6923076923076925,1960.0,324.2307692307692,26
Last Exit to Brooklyn (1989),4.0,4615.0,606.0,1
"Last Exorcism, The (2010)",4.0,80094.0,610.0,1
Last Holiday (1950),4.0,91666.0,89.0,1
Last Holiday (2006),3.5,42732.0,361.0,3
"Last House on the Left, The (1972)",3.25,5569.0,437.0,2
Last Hurrah for Chivalry (Hao xia) (1979),5.0,26401.0,610.0,1
"Last King of Scotland, The (2006)",3.975,48738.0,321.0,20
"Last Kiss, The (2006)",3.8333333333333335,47970.0,318.6666666666667,3
"Last Kiss, The (Ultimo bacio, L') (2001)",4.0,5503.0,606.0,1
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",4.0,791.0,90.0,1
Last Knights (2015),3.0,131714.0,316.3333333333333,3
"Last Legion, The (2007)",3.0,54686.0,605.0,1
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),4.166666666666667,27722.0,605.0,3
Last Man Standing (1996),2.5,996.0,253.76923076923077,13
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",3.0,7891.0,514.0,1
"Last Metro, The (Dernier métro, Le) (1980)",4.0,4840.0,606.0,1
"Last Mimzy, The (2007)",3.0,51698.0,306.5,2
Last Night (1998),4.0,3008.0,414.0,1
Last Orders (2001),3.0,5112.0,414.0,1
"Last Picture Show, The (1971)",4.5,3152.0,306.375,8
"Last Samurai, The (2003)",3.903225806451613,7143.0,326.5,62
"Last Seduction, The (1994)",3.25,5893.0,41.5,2
Last Shift (2014),4.0,142598.0,610.0,1
"Last Song, The (2010)",3.5,77414.0,563.0,1
"Last Stand, The (2013)",3.25,99910.0,314.5,2
"Last Starfighter, The (1984)",3.5714285714285716,8633.0,390.2857142857143,7
"Last Supper, The (1995)",3.3333333333333335,627.0,276.0,6
Last Tango in Paris (Ultimo tango a Parigi) (1972),4.5,7008.0,324.0,5
"Last Temptation of Christ, The (1988)",3.6875,2022.0,455.625,8
Last Train Home (2009),3.0,74696.0,599.0,1
"Last Unicorn, The (1982)",3.375,6093.0,412.75,4
Last Vegas (2013),2.0,106330.0,506.0,2
"Last Waltz, The (1978)",4.5,5385.0,137.0,1
"Last Wave, The (1977)",3.0,4927.0,325.0,1
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",3.0,26900.0,489.0,1
"Last Winter, The (2006)",4.0,55492.0,610.0,1
Last Year's Snow Was Falling (1983),5.0,172577.0,105.0,1
Last of the Dogmen (1995),2.5,26901.0,28.0,1
"Last of the Mohicans, The (1992)",3.8333333333333335,1408.0,283.7692307692308,39
Late Marriage (Hatuna Meuheret) (2001),3.5,6202.0,606.0,1
Late Night Shopping (2001),4.5,27370.0,483.0,1
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),2.0,172321.0,89.0,1
"Late Shift, The (1996)",2.5,26940.0,599.0,1
Latter Days (2003),3.5,7260.0,596.0,1
Laura (1944),4.333333333333333,942.0,397.5,6
Laurel Canyon (2002),3.0,6215.0,265.0,3
"Lavender Hill Mob, The (1951)",4.5,5603.0,374.5,2
Law Abiding Citizen (2009),3.0625,71838.0,327.5,8
"Law of Desire (Ley del deseo, La) (1987)",4.0,26599.0,606.0,1
Lawless (2012),3.625,96432.0,277.0,4
Lawnmower Man 2: Beyond Cyberspace (1996),2.5,66.0,308.3333333333333,9
"Lawnmower Man, The (1992)",2.7708333333333335,1037.0,302.25,24
Lawrence of Arabia (1962),4.3,1204.0,316.93333333333334,45
Laws of Attraction (2004),2.75,7450.0,469.25,4
Layer Cake (2004),3.8157894736842106,27831.0,290.8421052631579,19
Le Maître d'école (1981),4.0,146986.0,89.0,1
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2.625,6541.0,354.84375,32
"League of Ordinary Gentlemen, A (2004)",4.0,32302.0,608.0,1
"League of Their Own, A (1992)",3.466666666666667,3255.0,297.4,45
Lean on Me (1989),3.5,4616.0,393.3333333333333,6
Leap Year (2010),2.4,73319.0,223.0,5
Leap of Faith (1992),2.3333333333333335,6850.0,460.0,3
Leatherheads (2008),2.375,58839.0,250.5,4
Leave It to Beaver (1997),1.75,1602.0,417.75,4
Leaves of Grass (2009),3.1666666666666665,75813.0,384.3333333333333,3
Leaving Las Vegas (1995),3.625,25.0,292.7763157894737,76
"Ledge, The (2011)",2.5,93502.0,599.0,1
Lee Daniels' The Butler (2013),1.5,104337.0,567.0,1
Left Behind: The Movie (2000),4.25,4142.0,268.0,2
Legal Eagles (1986),2.625,6308.0,523.25,4
Legally Blonde (2001),3.15625,4447.0,326.609375,64
"Legally Blonde 2: Red, White & Blonde (2003)",2.409090909090909,6535.0,284.0,11
Legend (1985),3.076923076923077,2143.0,364.84615384615387,13
Legend (2015),3.5,141688.0,158.0,2
Legend No. 17 (2013),4.5,130976.0,105.0,1
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",3.6666666666666665,2691.0,462.3333333333333,3
"Legend of Bagger Vance, The (2000)",3.066666666666667,3978.0,341.2,15
"Legend of Drunken Master, The (Jui kuen II) (1994)",4.125,3972.0,317.3125,16
"Legend of Hell House, The (1973)",1.0,4786.0,603.0,1
"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",3.0,4074.0,4.0,1
"Legend of Sleepy Hollow, The (1949)",2.0,101074.0,599.0,1
"Legend of Sleepy Hollow, The (1980)",1.5,53450.0,599.0,1
"Legend of Zorro, The (2005)",2.9,39435.0,478.0,5
Legend of the Guardians: The Owls of Ga'Hoole (2010),4.0,80615.0,390.0,2
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",3.5,7844.0,393.0,2
Legends of the Fall (1994),3.3970588235294117,266.0,278.72058823529414,68
Legion (2010),2.8333333333333335,73929.0,211.33333333333334,3
Legionnaire (1998),0.5,71810.0,599.0,1
Lemonade (2016),4.5,169034.0,296.0,1
Lemony Snicket's A Series of Unfortunate Events (2004),3.16,27706.0,338.32,25
Leningrad Cowboys Go America (1989),4.0,6782.0,606.0,1
Lenny (1974),3.75,5341.0,274.0,2
Leonard Part 6 (1987),0.75,4125.0,506.5,2
"Leopard, The (Gattopardo, Il) (1963)",4.25,8724.0,462.0,2
Leprechaun (1993),2.3,7117.0,413.4,5
Leprechaun 2 (1994),2.5,44238.0,599.0,1
Leprechaun 3 (1995),2.0,44241.0,599.0,1
Leprechaun 4: In Space (1997),0.5,44243.0,599.0,1
Less Than Zero (1987),3.5,4126.0,274.0,4
Lesson Faust (1994),5.0,1151.0,115.0,2
Let It Be Me (1995),2.5,132084.0,599.0,1
Let It Ride (1989),3.5,4617.0,506.5,2
Let It Snow (1999),4.5,4374.0,594.0,1
Let Me In (2010),3.857142857142857,80831.0,470.7142857142857,7
Let the Bullets Fly (2010),3.0,87197.0,599.0,1
Let the Right One In (Låt den rätte komma in) (2008),3.911764705882353,61240.0,393.70588235294116,17
Let's Be Cops (2014),3.1,113453.0,315.4,5
Let's Get Harry (1986),2.0,3389.0,217.0,1
Let's Go to Prison (2006),1.3333333333333333,49276.0,336.6666666666667,3
Lethal Weapon (1987),3.6733333333333333,2000.0,318.3466666666667,75
Lethal Weapon 2 (1989),3.1808510638297873,2001.0,331.5744680851064,47
Lethal Weapon 3 (1992),2.9347826086956523,2002.0,313.0217391304348,46
Lethal Weapon 4 (1998),2.8484848484848486,1918.0,291.8484848484849,33
"Letter to Three Wives, A (1949)",4.0,25952.0,474.0,1
"Letter, The (1940)",4.0,25865.0,474.0,1
Letters from Iwo Jima (2006),3.7058823529411766,50068.0,323.7647058823529,17
Letters to Juliet (2010),2.8333333333333335,78316.0,428.0,3
Leviathan (2014),2.0,116138.0,298.0,1
Levity (2003),4.0,6285.0,182.0,1
"Liability, The (2012)",3.0,100304.0,448.0,1
Liam (2000),2.0,4780.0,508.5,2
Liar Liar (1997),3.0337837837837838,1485.0,336.47297297297297,74
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",2.5,98799.0,599.0,1
Libeled Lady (1936),3.5,25826.0,474.0,1
Liberal Arts (2012),3.0,97328.0,448.0,1
"Libertine, The (2004)",3.5,40966.0,387.0,1
Liberty Heights (1999),4.0,3078.0,298.0,2
"Librarian, The: The Curse of the Judas Chalice (2008)",3.75,69805.0,569.5,2
"Librarian: Quest for the Spear, The (2004)",3.75,53140.0,569.5,2
"Librarian: Return to King Solomon's Mines, The (2006)",3.5,53138.0,569.5,2
Libre et assoupi (2014),3.0,131749.0,125.0,1
Licence to Kill (1989),3.325,2990.0,293.65,20
License to Drive (1988),2.3333333333333335,4520.0,359.3333333333333,3
License to Wed (2007),2.3333333333333335,53974.0,417.3333333333333,3
Life (1999),3.25,2587.0,337.0,4
Life After Beth (2014),3.5,113159.0,610.0,1
"Life Aquatic with Steve Zissou, The (2004)",3.4864864864864864,30810.0,351.1081081081081,37
Life Eternal (2015),2.5,142961.0,50.0,1
Life Is Beautiful (La Vita è bella) (1997),4.1477272727272725,2324.0,320.78409090909093,88
Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),4.0,26645.0,89.0,1
"Life Less Ordinary, A (1997)",3.0625,1658.0,356.625,8
Life Partners (2014),3.0,116413.0,448.0,1
Life Stinks (1991),1.5,6203.0,345.0,2
"Life and Death of Peter Sellers, The (2004)",3.0,31162.0,414.0,1
Life and Debt (2001),4.0,6775.0,462.0,1
Life as We Know It (2010),3.0,80860.0,357.3333333333333,6
Life as a House (2001),3.888888888888889,4880.0,296.77777777777777,9
"Life of David Gale, The (2003)",3.8125,6187.0,335.125,8
"Life of Emile Zola, The (1937)",3.0,1933.0,474.0,1
Life of Pi (2012),3.629032258064516,97938.0,285.51612903225805,31
Life or Something Like It (2002),2.75,5324.0,426.0,2
Life with Father (1947),3.5,7058.0,474.0,1
Life with Mikey (1993),3.0,486.0,142.66666666666666,3
Life-Size (2000),4.0,170837.0,89.0,1
Lifeboat (1944),4.357142857142857,2202.0,346.14285714285717,7
Lifeforce (1985),2.5,2377.0,458.8,5
"Lifeguard, The (2013)",3.5,103543.0,523.0,2
Lifted (2006),4.0,91233.0,610.0,1
Light Years (Gandahar) (1988),5.0,3687.0,105.0,1
Lightning Jack (1994),2.5,487.0,336.25,4
Lightning in a Bottle (2004),4.0,8954.0,414.0,1
Lights Out (2016),3.0,160571.0,562.0,2
Lights in the Dusk (Laitakaupungin valot) (2006),3.5,44301.0,606.0,1
Like Crazy (2011),2.5,91079.0,423.5,2
"Like Father, Like Son (1987)",1.6666666666666667,4127.0,460.0,3
Like Mike (2002),2.5,5458.0,232.0,1
Like Stars on Earth (Taare Zameen Par) (2007),4.5,57183.0,144.5,2
Like Water for Chocolate (Como agua para chocolate) (1992),3.9393939393939394,265.0,271.8787878787879,33
Lilies of the Field (1963),3.8333333333333335,4187.0,345.3333333333333,3
Lilo & Stitch (2002),3.810344827586207,5444.0,373.9310344827586,29
Lilting (2014),4.5,111913.0,596.0,1
Lilya 4-Ever (Lilja 4-ever) (2002),3.5,6291.0,391.0,3
Limbo (1999),4.0,2682.0,344.3333333333333,3
Limelight (1952),3.6666666666666665,3559.0,437.6666666666667,3
"Limey, The (1999)",3.892857142857143,2912.0,336.7857142857143,14
Limitless (2011),3.95,84152.0,264.4,30
"Limits of Control, The (2009)",2.75,69516.0,367.5,2
Lincoln (2012),4.5,98154.0,374.0,4
"Lincoln Lawyer, The (2011)",3.6,84392.0,304.8,10
"Line King: The Al Hirschfeld Story, The (1996)",4.0,1144.0,90.0,1
Lion (2016),4.5,165551.0,119.0,1
"Lion King 1½, The (2004)",4.5,27619.0,337.5,2
"Lion King II: Simba's Pride, The (1998)",3.0,26999.0,444.5,2
"Lion King, The (1994)",3.941860465116279,364.0,313.7906976744186,172
"Lion in Winter, The (1968)",3.6666666666666665,4427.0,368.3333333333333,9
Lionheart (1990),0.5,26696.0,599.0,1
Lions For Lambs (2007),4.0,55946.0,571.5,2
Liquid Truth (2017),1.5,190215.0,338.0,1
Little Ashes (2008),2.5,75446.0,578.0,1
Little Big League (1994),2.6666666666666665,569.0,242.0,6
Little Big Man (1970),4.145833333333333,3037.0,342.5416666666667,24
Little Big Soldier (Da bing xiao jiang) (2010),3.5,82765.0,610.0,1
Little Black Book (2004),2.1666666666666665,8799.0,379.3333333333333,3
Little Boxes (2017),4.0,176805.0,89.0,1
Little Buddha (1993),3.25,365.0,284.0,4
Little Caesar (1931),4.0,25773.0,221.0,1
Little Children (2006),3.875,48696.0,215.5,4
Little Darlings (1980),2.0,5197.0,479.0,1
Little Dieter Needs to Fly (1997),5.0,5059.0,553.0,1
"Little Drummer Boy, The (1968)",2.5,60803.0,599.0,1
Little Fockers (2010),1.8333333333333333,82852.0,346.6666666666667,6
"Little Foxes, The (1941)",4.0,4801.0,500.5,2
Little Giants (1994),2.5,6559.0,445.0,4
"Little Girl Who Lives Down the Lane, The (1976)",4.0,32728.0,606.0,1
Little Lord Fauntleroy (1936),4.0,961.0,606.0,1
Little Man (2006),1.0,46865.0,382.0,1
Little Man Tate (1991),3.35,4787.0,422.4,10
"Little Mermaid, The (1989)",3.425373134328358,2081.0,321.1641791044776,67
Little Miss Marker (1980),4.0,30994.0,606.0,1
Little Miss Sunshine (2006),3.883116883116883,46578.0,328.72727272727275,77
Little Monsters (1989),2.25,4619.0,453.0,2
Little Murders (1971),5.0,8238.0,89.0,1
Little Nemo: Adventures in Slumberland (1992),2.5,2800.0,600.0,1
Little Nicky (2000),2.5,3979.0,392.875,24
Little Nikita (1988),3.0,4521.0,474.0,1
"Little Princess, A (1995)",3.9047619047619047,262.0,312.2857142857143,21
"Little Princess, The (1939)",3.5,917.0,420.0,2
"Little Rascals, The (1994)",2.65625,575.0,328.8125,16
Little Shop of Horrors (1986),3.3333333333333335,2746.0,342.38461538461536,39
"Little Shop of Horrors, The (1960)",3.0,2747.0,412.44444444444446,9
"Little Vampire, The (2000)",3.0,3974.0,288.0,1
Little Voice (1998),3.9285714285714284,2390.0,302.57142857142856,7
Little Women (1933),4.0,4921.0,390.0,5
Little Women (1949),3.5,7054.0,325.5,2
Little Women (1994),3.880952380952381,261.0,319.14285714285717,42
Live Flesh (Carne trémula) (1997),3.875,1844.0,366.5,4
Live Free or Die Hard (2007),3.40625,53972.0,314.15625,32
Live Nude Girls (1995),5.0,467.0,492.0,1
Live Wire (1992),4.0,6417.0,594.0,1
Live and Let Die (1973),3.6956521739130435,2991.0,339.2173913043478,23
"Lives of Others, The (Das leben der Anderen) (2006)",4.117647058823529,44555.0,321.8235294117647,34
"Living Daylights, The (1987)",3.2916666666666665,4005.0,289.8333333333333,12
Living Out Loud (1998),3.0,2331.0,266.3333333333333,3
Living in Oblivion (1995),4.3076923076923075,176.0,359.61538461538464,13
"Lizzie McGuire Movie, The (2003)",3.0,6332.0,279.0,4
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),2.1875,3208.0,341.25,8
Local Hero (1983),4.055555555555555,1238.0,320.77777777777777,9
"Lock, Stock & Two Smoking Barrels (1998)",4.052238805970149,2542.0,318.44776119402985,67
Locke (2013),3.8333333333333335,110882.0,324.3333333333333,3
Lockout (2012),3.1666666666666665,93563.0,359.0,3
"Lodger: A Story of the London Fog, The (1927)",3.5,2227.0,223.33333333333334,3
Logan (2017),4.28,168252.0,342.28,25
Logan Lucky (2017),4.5,174909.0,212.0,1
Logan's Run (1976),3.2291666666666665,2528.0,325.2916666666667,24
Lola Montès (1955),3.5,8143.0,50.0,1
Lola Versus (2012),1.5,96726.0,448.0,1
Lolita (1962),3.5,2729.0,365.2857142857143,7
Lolita (1997),3.9285714285714284,2025.0,397.2857142857143,7
London (2005),3.0,43908.0,599.0,1
London Boulevard (2010),1.5,82093.0,448.0,1
London Has Fallen (2016),2.0,152079.0,474.5,2
London Town (2016),2.5,165075.0,448.0,1
"Lone Ranger, The (2013)",2.7857142857142856,103384.0,387.14285714285717,7
Lone Star (1996),4.157894736842105,800.0,259.10526315789474,19
Lone Survivor (2013),3.0,107069.0,444.5,2
Lonely Are the Brave (1962),4.0,3737.0,140.0,1
"Lonely Guy, The (1984)",3.5,7716.0,474.0,1
Lonesome Dove (1989),3.75,26649.0,313.5,2
Long Day's Journey Into Night (1962),3.5,8650.0,474.0,1
"Long Good Friday, The (1980)",3.5,5198.0,599.0,1
"Long Goodbye, The (1973)",4.666666666666667,2511.0,249.66666666666666,3
"Long Kiss Goodnight, The (1996)",3.3181818181818183,1047.0,302.7878787878788,33
Long Live Ghosts! (1977),3.0,153386.0,89.0,1
Long Night's Journey Into Day (2000),4.0,4171.0,474.0,1
"Long Walk Home, The (1990)",4.0,3713.0,290.0,1
"Long, Hot Summer, The (1958)",4.0,6452.0,309.0,1
"Longest Day, The (1962)",4.0,3062.0,231.63636363636363,11
"Longest Yard, The (1974)",3.4,4220.0,247.6,5
"Longest Yard, The (2005)",3.111111111111111,33646.0,238.22222222222223,9
Look Who's Talking (1989),2.388888888888889,4621.0,371.0,18
Look Who's Talking Now (1993),1.5833333333333333,5452.0,446.8333333333333,6
Look Who's Talking Too (1990),1.7857142857142858,7701.0,335.7142857142857,7
Looker (1981),4.5,5764.0,3.0,1
Looking for Comedy in the Muslim World (2005),3.5,42740.0,474.0,1
Looking for Richard (1996),3.9,1050.0,385.8,5
"Lookout, The (2007)",3.25,52241.0,390.8333333333333,6
Looney Tunes: Back in Action (2003),2.75,6946.0,231.0,2
Looper (2012),3.640625,96610.0,311.375,32
Loose Cannons (1990),2.0,6560.0,414.0,1
Lord of Illusions (1995),2.75,177.0,300.25,8
Lord of War (2005),3.7142857142857144,36529.0,290.2857142857143,35
Lord of the Flies (1963),3.0384615384615383,3461.0,406.84615384615387,13
Lord of the Flies (1990),3.4285714285714284,4951.0,304.7142857142857,7
"Lord of the Rings, The (1978)",3.1333333333333333,2116.0,323.8,15
"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,4993.0,313.95959595959596,198
"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,7153.0,316.4108108108108,185
"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,5952.0,307.5851063829787,188
Lords of Dogtown (2005),3.0,33672.0,293.57142857142856,7
"Lords of Flatbush, The (1974)",2.0,3590.0,409.0,1
"Lords of Salem, The (2012)",2.5,102802.0,610.0,1
Lorenzo's Oil (1992),3.3333333333333335,7009.0,242.66666666666666,3
Los Angeles Plays Itself (2003),3.5,33435.0,599.0,1
Loser (1991),2.0,1107.0,229.0,2
Loser (2000),3.3,3616.0,368.4,10
"Losers, The (2010)",3.0,77364.0,432.6666666666667,3
Losin' It (1983),1.0,4204.0,474.0,1
Losing Isaiah (1995),3.5,271.0,208.0,4
"Loss of Sexual Innocence, The (1999)",2.25,2674.0,258.5,2
Lost & Found (1999),2.75,2597.0,577.0,2
"Lost Boys, The (1987)",3.7115384615384617,4128.0,372.9230769230769,26
Lost Highway (1997),3.264705882352941,1464.0,351.05882352941177,17
Lost Horizon (1937),4.0,944.0,415.6666666666667,3
"Lost Skeleton of Cadavra, The (2002)",4.0,7266.0,520.0,1
"Lost Weekend, The (1945)",4.0,1938.0,416.0,3
"Lost World: Jurassic Park, The (1997)",2.753731343283582,1544.0,344.86567164179104,67
Lost and Delirious (2001),3.625,4389.0,318.25,4
Lost in America (1985),2.5,4276.0,397.0,2
Lost in Austen (2008),3.6666666666666665,70521.0,394.0,3
Lost in La Mancha (2002),3.0833333333333335,6062.0,352.6666666666667,6
Lost in Space (1998),2.4482758620689653,1831.0,305.9310344827586,29
Lost in Translation (2003),4.033783783783784,6711.0,287.0945945945946,74
Lost in the Sun (2015),2.0,146730.0,448.0,1
"Lot Like Love, A (2005)",3.0,33145.0,147.5,6
Louis C.K.: Chewed Up (2008),3.2857142857142856,86347.0,316.7142857142857,7
Louis C.K.: Hilarious (2010),4.055555555555555,86345.0,334.8888888888889,9
Louis C.K.: Live at The Comedy Store (2015),4.375,127098.0,355.0,4
Louis C.K.: Live at the Beacon Theater (2011),4.3,92535.0,336.0,10
Louis C.K.: Oh My God (2013),4.125,104069.0,247.0,4
Louis C.K.: Shameless (2007),4.0,86377.0,341.14285714285717,7
Louis Theroux: Law & Disorder (2008),5.0,86668.0,419.0,1
Love & Human Remains (1993),1.0,178.0,191.0,1
Love & Mercy (2014),4.333333333333333,134881.0,289.6666666666667,3
Love (2015),4.5,140162.0,318.0,1
Love Actually (2003),3.788135593220339,6942.0,337.8305084745763,59
Love Affair (1939),3.0,6837.0,474.0,1
Love Affair (1994),3.4,270.0,342.4,5
"Love Bug, The (1969)",3.0555555555555554,1010.0,268.0,9
Love Crazy (1941),3.5,7839.0,474.0,1
Love Exposure (Ai No Mukidashi) (2008),5.0,72142.0,610.0,1
"Love Guru, The (2008)",2.125,58315.0,334.5,4
Love Is a Many-Splendored Thing (1955),4.0,3414.0,587.0,1
Love Is the Devil (1998),4.0,2304.0,603.0,1
Love Jones (1997),4.0,1477.0,548.0,1
Love Lasts Three Years (L'amour dure trois ans) (2011),3.5,96945.0,560.0,1
"Love Letter, The (1999)",2.5,2629.0,589.0,2
Love Live! The School Idol Movie (2015),4.0,193573.0,184.0,1
Love Liza (2002),3.3333333333333335,6002.0,356.6666666666667,3
Love Me If You Dare (Jeux d'enfants) (2003),4.1,9010.0,338.6,5
Love Me Tender (1956),3.5,5550.0,606.0,1
Love Potion #9 (1992),2.5,4317.0,316.3333333333333,3
Love Serenade (1996),3.0,1585.0,603.0,1
"Love Song for Bobby Long, A (2004)",3.1666666666666665,30848.0,442.3333333333333,3
Love Story (1970),3.0,4296.0,540.0,2
Love and Basketball (2000),3.0,3554.0,230.33333333333334,3
Love and Death (1975),4.222222222222222,3814.0,366.1111111111111,9
Love and Death on Long Island (1997),3.0,1794.0,599.0,1
Love and Other Catastrophes (1996),3.5,1493.0,606.0,1
Love and Other Disasters (2006),3.0,55190.0,68.0,1
Love and Other Drugs (2010),2.7857142857142856,82167.0,295.57142857142856,7
Love and Pigeons (1985),5.0,130978.0,105.0,1
Love and a .45 (1994),4.0,600.0,182.0,1
Love at First Bite (1979),4.0,26429.0,89.0,1
Love in the Afternoon (1957),3.5,937.0,305.0,2
Love's Labour's Lost (2000),3.0,3719.0,218.5,2
"Love, Rosie (2014)",3.5,115667.0,563.0,1
"Love, Simon (2018)",4.0,184997.0,596.0,1
"Loved Ones, The (2009)",4.25,82041.0,321.0,2
Lovely & Amazing (2001),3.2,5450.0,309.0,5
"Lovely Bones, The (2009)",3.1666666666666665,72731.0,299.3333333333333,3
Lover Come Back (1961),3.0,8385.0,474.0,1
"Lover, The (Amant, L') (1992)",3.5,7010.0,362.6666666666667,3
Loverboy (1989),2.5,4622.0,385.5,2
Lovers & Leavers (Kuutamolla) (2002),3.5,77881.0,489.0,1
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",4.25,2585.0,177.0,2
Lovesick (2014),2.0,132488.0,448.0,1
Loving Vincent (2017),5.0,179133.0,105.0,1
"Low Down Dirty Shame, A (1994)",2.375,387.0,233.5,4
Lucas (1986),3.3333333333333335,3480.0,414.6666666666667,3
Luck by Chance (2009),4.5,81087.0,89.0,1
Lucky Break (2001),4.0,5285.0,414.0,1
Lucky Number Slevin (2006),3.8552631578947367,44665.0,311.9736842105263,38
"Lucky One, The (2012)",4.0,94325.0,563.0,1
Lucky You (2007),3.0,52724.0,414.0,1
Lucy (2014),2.8214285714285716,111360.0,354.0,14
Lumberjack Man (2015),5.0,149350.0,89.0,1
Lumumba (2000),3.0,4384.0,275.0,1
Luna Papa (1999),3.5,8454.0,606.0,1
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),3.4,8253.0,348.0,5
Lust for Life (1956),2.5,8153.0,474.0,1
"Lust, Caution (Se, jie) (2007)",3.75,55253.0,255.25,4
Luther (2003),4.0,6768.0,474.0,1
Luxo Jr. (1986),3.75,42191.0,211.5,2
"Luzhin Defence, The (2000)",3.5,4259.0,376.0,4
Lynne Koplitz: Hormonal Beast (2017),1.5,181139.0,111.0,1
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.018796992481203,293.0,303.61654135338347,133
M (1931),3.7333333333333334,1260.0,320.46666666666664,15
M*A*S*H (a.k.a. MASH) (1970),3.9347826086956523,5060.0,310.69565217391306,46
M. Butterfly (1993),3.0,488.0,474.0,1
"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",3.5,7209.0,264.6666666666667,3
MacArthur (1977),4.0,4917.0,238.0,1
MacGruber (2010),3.0,77667.0,249.0,1
MacGyver: Lost Treasure of Atlantis (1994),3.5,73499.0,18.0,1
MacGyver: Trail to Doomsday (1994),3.5,107846.0,18.0,1
Macbeth (2015),2.5,136564.0,50.0,1
"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",3.5,7069.0,227.25,4
Machete (2010),3.25,80219.0,334.1666666666667,12
Machete Kills (Machete 2) (2013),4.0,105585.0,342.5,2
"Machine Girl, The (Kataude mashin gâru) (2008)",2.25,60522.0,436.5,2
"Mack, The (1973)",2.5,5590.0,307.0,1
Mackenna's Gold (1969),3.0,3806.0,288.0,1
Mad City (1997),2.1,1667.0,349.2,5
Mad Dog and Glory (1993),3.3333333333333335,7354.0,398.3333333333333,3
Mad Hot Ballroom (2005),3.3333333333333335,33639.0,389.3333333333333,3
Mad Love (1995),1.5,179.0,210.0,2
Mad Max (1979),3.486842105263158,3702.0,324.5,38
Mad Max Beyond Thunderdome (1985),3.2708333333333335,3704.0,353.3333333333333,24
